danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933,4,3
0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,2
0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,229375,4,10
0.792,0.964,1,-5.405,1,0.154,0.0698,0,0.302,0.621,99.771,226200,4,2
0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,3,6
0.862,0.642,6,-13.652,0,0.101,0.102,0,0.272,0.765,99.2,267267,4,0
0.799,0.662,7,-8.585,1,0.0347,0.00482,0.000505,0.0484,0.717,120.082,196000,4,2
0.317,0.657,0,-7.775,1,0.0461,0.617,1.26E-05,0.32,0.533,98.747,619613,4,6
0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,268910,4,0
0.813,0.676,2,-9.159,1,0.296,0.00842,0,0.171,0.705,94.629,235893,4,7
0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021,202907,4,3
0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,250667,3,3
0.718,0.403,2,-11.064,0,0.205,0.263,1.56E-06,0.228,0.636,129.582,177856,4,0
0.696,0.686,5,-6.113,0,0.0309,0.262,0,0.174,0.7,115.982,160289,4,3
0.696,0.387,7,-10.083,1,0.027,0.458,2.89E-06,0.122,0.822,80.861,144733,4,9
0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,227478,4,3
0.758,0.583,1,-6.361,1,0.0421,0.18,5.12E-05,0.107,0.797,97.537,177438,4,2
0.746,0.741,11,-5.459,1,0.0567,0.268,0,0.644,0.72,119.983,170405,4,1
0.789,0.419,1,-9.874,0,0.157,0.249,0.0257,0.123,0.542,117.988,194396,4,0
0.717,0.866,2,-3.662,1,0.0474,0.248,0,0.385,0.734,154.889,129117,4,2
0.611,0.311,0,-8.92,1,0.0391,0.775,0,0.0872,0.36,130.879,237373,4,9
0.465,0.468,7,-7.799,1,0.134,0.262,0,0.0639,0.373,83.366,142773,4,10
0.464,0.703,1,-5.264,1,0.219,0.23,0,0.129,0.25,160.128,218688,4,6
0.666,0.656,2,-6.682,1,0.0429,0.0853,4.93E-05,0.233,0.485,105.007,151173,4,10
0.951,0.464,2,-5.252,1,0.0477,0.0704,0.0332,0.135,0.947,137.039,174100,4,2
0.762,0.596,9,-8.152,1,0.075,0.29,0,0.0691,0.378,116.887,255153,4,10
0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,110063,4,7
0.849,0.718,6,-5.324,0,0.123,0.0187,0,0.0736,0.694,117.996,140209,4,3
0.88,0.556,9,-6.544,1,0.333,0.00874,0,0.217,0.422,135.012,141088,4,7
0.715,0.361,5,-15.007,1,0.084,0.499,5.66E-06,0.0865,0.486,170.102,180706,4,9
0.604,0.637,1,-7.022,0,0.0361,0.0543,0,0.168,0.537,140.082,158571,3,4
0.49,0.618,1,-5.655,1,0.104,0.0221,3.77E-06,0.259,0.286,99.7,201600,4,10
0.67,0.847,10,-4.85,1,0.409,0.184,0,0.304,0.381,137.22,189827,4,7
0.566,0.586,11,-7.726,1,0.0372,0.0171,0,0.202,0.428,147.942,203853,4,10
0.758,0.562,9,-6.302,1,0.0771,0.0996,0,0.0996,0.581,142.035,217493,4,10
0.904,0.672,1,-6.544,1,0.197,0.00382,3.00E-06,0.138,0.398,139.984,180935,4,10
0.639,0.843,2,-4.826,1,0.03,0.00777,3.20E-05,0.0791,0.777,119.957,279691,4,2
0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,190476,4,0
0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,176960,4,0
0.443,0.984,4,-4.753,0,0.0923,9.38E-06,0.0692,0.558,0.14,140.041,185733,4,1
0.418,0.907,0,-3.675,1,0.0584,0.000101,0.000433,0.346,0.473,99.17,250793,4,6
0.574,0.92,6,-3.624,1,0.0737,0.0428,0,0.0557,0.586,94.234,263298,4,6
0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,238805,4,10
0.307,0.528,11,-11.337,0,0.108,0.972,0.00056,0.222,0.58,174.795,70395,4,9
0.747,0.622,11,-5.825,1,0.0838,0.176,0,0.151,0.57,159.93,181661,4,2
0.567,0.545,1,-6.668,0,0.0448,0.168,0,0.112,0.234,174.146,176650,4,0
0.654,0.452,7,-6.36,1,0.0439,0.17,0,0.114,0.532,138.034,186749,4,10
0.752,0.375,6,-10.157,0,0.204,0.533,0,0.175,0.591,129.995,147673,4,9
0.477,0.854,0,-5.884,1,0.138,0.0603,0,0.168,0.494,144.841,225103,4,6
0.868,0.616,5,-5.405,0,0.17,0.292,0,0.253,0.495,98.017,197856,4,0
0.437,0.555,10,-6.758,1,0.0367,0.0833,0,0.704,0.157,119.902,324173,4,1
0.904,0.26,5,-17.57,0,0.101,0.277,0,0.121,0.231,117.967,167147,4,9
0.664,0.66,5,-4.646,1,0.0243,0.512,0,0.26,0.355,99.946,221466,4,10
0.797,0.581,1,-6.553,0,0.0681,0.101,0,0.0569,0.37,121.042,162755,4,0
0.717,0.614,1,-7.975,0,0.299,0.166,0,0.0473,0.807,174.072,158613,4,7
0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,210000,4,9
0.874,0.787,10,-2.416,0,0.129,0.118,0,0.11,0.896,108.007,227227,4,3
0.794,0.845,1,-6.118,1,0.387,0.372,0,0.124,0.831,93.939,174901,4,7
0.809,0.684,6,-3.578,0,0.273,0.282,1.44E-06,0.241,0.857,85.009,274060,4,3
0.751,0.916,0,-3.917,1,0.256,0.169,0,0.366,0.745,89.876,303931,4,2
0.769,0.829,0,-5.228,1,0.0661,0.00948,6.65E-05,0.301,0.648,159.943,100291,4,2
0.754,0.778,10,-2.745,0,0.134,0.365,6.96E-05,0.152,0.95,74.999,269232,4,3
0.604,0.789,2,-5.748,0,0.287,0.448,0,0.152,0.651,170.339,146771,4,7
0.777,0.588,7,-9.759,1,0.0756,0.0227,0.0545,0.267,0.195,119.109,216339,4,10
0.691,0.474,10,-8.742,0,0.0583,0.569,0.000626,0.099,0.381,143.783,179917,4,0
0.787,0.735,0,-4.808,0,0.0857,0.331,4.09E-05,0.113,0.698,97.957,186050,4,3
0.785,0.504,9,-8.482,1,0.475,0.00999,0,0.356,0.799,129.937,163627,4,7
0.721,0.277,1,-7.128,1,0.0365,0.634,0,0.112,0.309,131.935,171827,4,9
0.786,0.537,0,-6.872,0,0.085,0.0988,0.191,0.0907,0.542,83.479,198323,4,0
0.75,0.418,11,-10.412,1,0.244,0.149,1.72E-06,0.0857,0.442,104.981,225631,4,10
0.731,0.636,0,-6.845,1,0.0314,0.00295,0.00059,0.196,0.703,122.996,183943,4,2
0.756,0.657,6,-8.709,0,0.0681,0.0628,0,0.218,0.458,76.987,174746,5,0
0.574,0.812,9,-4.181,0,0.396,0.00757,0,0.15,0.488,147.734,125513,4,7
0.61,0.569,10,-9.447,0,0.345,0.0398,0,0.337,0.287,81.409,304640,4,0
0.732,0.663,6,-7.616,0,0.192,0.0819,0,0.115,0.227,139.964,210587,4,0
0.389,0.768,1,-4.765,1,0.256,0.038,0,0.119,0.334,90.146,183567,4,6
0.788,0.656,8,-6.974,0,0.047,0.0375,0,0.127,0.549,138.981,125571,4,3
0.412,0.657,6,-5.535,0,0.124,0.468,0,0.318,0.625,76.342,166688,4,0
0.487,0.74,6,-4.973,1,0.0944,0.157,0,0.612,0.522,73.779,181688,4,1
0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,197760,4,10
0.449,0.212,7,-14.386,1,0.0303,0.961,9.95E-05,0.738,0.335,80.977,165719,4,9
0.542,0.637,7,-7.548,1,0.0279,0.095,0.001,0.416,0.526,113.982,335458,4,6
0.682,0.722,6,-3.352,1,0.113,0.218,0,0.166,0.944,159.992,147000,4,2
0.901,0.49,5,-9.099,0,0.129,0.0155,0,0.109,0.397,135.015,163574,4,0
0.694,0.671,6,-7.149,0,0.134,0.225,0,0.145,0.27,158.864,196180,4,0
0.528,0.749,7,-7.571,1,0.0479,0.00488,9.60E-05,0.0949,0.729,163.944,163906,4,2
0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94E-05,0.0943,0.672,101.003,196520,4,3
0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,166028,4,2
0.485,0.492,5,-6.462,0,0.331,0.425,0,0.105,0.876,78.001,243787,4,0
0.669,0.352,1,-11.18,1,0.455,0.322,0,0.484,0.528,76.851,255947,4,7
0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,291907,4,0
0.85,0.513,7,-10.663,1,0.0513,0.0624,0.00249,0.0689,0.623,99.01,278333,4,10
0.824,0.783,1,-4.53,0,0.0507,0.22,0,0.234,0.788,114.028,160825,4,3
0.761,0.518,0,-8.871,1,0.134,0.244,3.47E-05,0.107,0.522,133.976,261493,4,10
0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,4,0
0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04,195429,4,0
0.671,0.646,7,-7.513,0,0.195,0.272,0,0.405,0.355,142,217541,4,0
0.587,0.431,7,-7.522,0,0.0638,0.788,0,0.104,0.367,82.427,234867,4,9
0.801,0.645,4,-10.263,1,0.162,0.29,0.000919,0.102,0.379,146.061,144551,4,10
0.817,0.635,5,-7.246,1,0.163,0.323,0,0.0738,0.454,138.015,129241,4,10
0.689,0.296,9,-11.051,1,0.0402,0.83,0,0.151,0.473,109.079,216612,4,9
0.87,0.587,6,-6.117,1,0.0406,0.0209,3.18E-06,0.0888,0.814,122.939,191073,4,2
0.74,0.642,9,-6.805,1,0.0291,0.0599,3.71E-05,0.802,0.591,130.03,170538,4,1
0.644,0.715,0,-6.132,1,0.0605,0.102,0,0.0845,0.665,160.051,159004,4,2
0.746,0.501,4,-7.388,1,0.079,0.193,0,0.473,0.844,95.014,164913,4,2
0.808,0.52,1,-9.417,1,0.244,0.358,0,0.172,0.757,92.012,153913,4,7
0.63,0.707,5,-3.632,1,0.0508,0.0681,0,0.284,0.285,86.849,135227,4,10
0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,213333,4,7
0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,140533,4,3
0.736,0.47,4,-7.445,1,0.365,0.372,0,0.0512,0.494,165.464,185844,4,7
0.709,0.679,11,-6.503,0,0.346,0.0115,0,0.0971,0.754,162.973,153467,4,7
0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4,3
0.726,0.629,0,-2.365,1,0.242,0.318,0,0.117,0.73,165.984,258959,4,2
0.666,0.628,8,-5.613,1,0.0623,0.144,0,0.189,0.767,82.992,186468,4,2
0.898,0.748,6,-6.137,1,0.275,0.511,0,0.171,0.661,94.997,194526,4,2
0.705,0.707,0,-5.174,1,0.0534,0.0799,0,0.149,0.452,117.974,207734,4,10
0.552,0.333,0,-7.836,1,0.027,0.0868,0,0.557,0.274,139.657,119371,4,1
0.691,0.578,7,-5.431,0,0.358,0.332,0,0.0857,0.567,193.798,222680,4,7
0.724,0.603,1,-6.553,1,0.406,0.0187,0,0.169,0.152,180.02,166523,4,7
0.549,0.68,9,-5.884,1,0.0474,0.0115,0.00192,0.0968,0.378,118.01,239600,4,6
0.779,0.705,0,-3.895,1,0.0344,0.369,7.91E-06,0.124,0.946,101.022,178374,4,2
0.642,0.569,1,-9.38,1,0.0476,0.18,0,0.105,0.194,140.095,164571,4,10
0.527,0.75,10,-5.881,0,0.387,0.282,0,0.271,0.7,164.564,237840,4,7
0.61,0.77,0,-6.428,0,0.0266,0.232,0.065,0.166,0.745,90.02,204465,4,3
0.752,0.494,0,-8.18,1,0.0559,0.432,0,0.0869,0.227,117.901,171356,4,10
0.494,0.887,6,-4.297,0,0.398,0.00661,0,0.103,0.548,89.554,234627,4,3
0.571,0.739,7,-6.11,1,0.247,0.00865,5.21E-06,0.158,0.66,83.089,221227,4,2
0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994,238733,4,0
0.583,0.66,11,-5.078,1,0.0377,0.181,0,0.0979,0.861,151.956,255560,4,2
0.802,0.903,11,-3.267,0,0.046,0.0011,0,0.173,0.96,128.93,192533,4,3
0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.697,84.411,240627,4,3
0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,235133,4,2
0.638,0.831,5,-3.944,1,0.182,0.0281,3.06E-06,0.277,0.685,175.038,223053,4,6
0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130,284867,4,3
0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,207000,4,1
0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,248133,5,3
0.575,0.686,1,-6.008,1,0.319,0.296,0,0.617,0.926,172.167,204040,4,1
0.632,0.924,1,-1.802,1,0.29,0.281,0,0.263,0.441,86.844,267520,4,6
0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4,3
0.711,0.753,4,-6.461,0,0.0766,0.028,2.96E-05,0.152,0.588,126.051,234360,4,3
0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16E-06,0.0934,0.7,130,241667,4,3
0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,188960,4,10
0.327,0.588,4,-6.611,1,0.0336,0.0834,0,0.104,0.329,161.074,236067,4,6
0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017,219560,4,2
0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,188238,4,9
0.844,0.601,1,-5.283,1,0.157,0.0205,0,0.385,0.331,73.989,242013,4,10
0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,219493,4,3
0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59E-06,0.256,0.156,145.082,338413,4,0
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733,4,10
0.59,0.704,1,-5.303,1,0.114,0.0367,0,0.0984,0.856,109.826,214880,4,2
0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,246467,4,2
0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,210795,4,3
0.79,0.729,9,-3.843,1,0.334,0.0342,9.31E-05,0.0411,0.904,159.989,175813,4,7
0.631,0.848,9,-4.839,0,0.31,0.138,0,0.379,0.265,91.879,231352,4,0
0.866,0.531,9,-6.859,1,0.0703,0.0379,0,0.0937,0.266,99.069,135740,4,10
0.653,0.603,5,-5.697,0,0.171,0.175,0,0.18,0.551,151.016,168477,4,3
0.692,0.67,2,-5.829,0,0.0871,0.0796,1.65E-05,0.248,0.445,126.004,189773,4,0
0.623,0.781,4,-6.823,0,0.0496,0.0174,0,0.568,0.76,94.035,159733,4,1
0.761,0.517,5,-6.916,1,0.0927,0.114,0,0.157,0.46,147.912,174730,4,10
0.692,0.728,5,-8.686,0,0.0822,0.0926,4.58E-06,0.125,0.668,136.205,219520,4,3
0.347,0.331,7,-8.052,1,0.031,0.378,0,0.304,0.305,147.741,221969,4,9
0.433,0.443,1,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,185851,3,4
0.494,0.945,0,-3.608,1,0.299,0.0131,2.45E-05,0.135,0.398,178.986,235367,4,6
0.917,0.444,10,-9.939,1,0.265,0.0828,0,0.116,0.185,125.054,169012,4,7
0.855,0.582,6,-5.813,0,0.0388,0.0197,0,0.0489,0.63,93.996,210271,4,3
0.603,0.611,0,-7.787,0,0.0478,0.227,0,0.109,0.317,86.001,161163,4,0
0.698,0.785,4,-5.854,0,0.0514,0.249,6.15E-05,0.197,0.607,104.911,168185,4,3
0.624,0.804,2,-6.076,1,0.0679,0.199,3.39E-05,0.0738,0.182,102.55,240000,4,10
0.642,0.569,1,-9.38,1,0.0476,0.18,0,0.105,0.194,140.095,164571,4,10
0.721,0.955,10,-5.37,0,0.0822,0.015,0.138,0.14,0.366,125.014,273120,4,3
0.477,0.808,1,-6.692,1,0.189,0.0617,3.37E-06,0.15,0.423,84.992,497647,4,6
0.652,0.822,8,-5.287,1,0.321,0.196,5.61E-06,0.305,0.434,173.996,167547,4,7
0.897,0.823,1,-6.267,0,0.189,0.173,7.47E-06,0.331,0.767,129.056,249293,4,3
0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,125667,4,9
0.686,0.127,7,-14.361,1,0.0342,0.754,1.41E-05,0.0573,0.372,93.699,138387,4,9
0.679,0.516,0,-6.371,0,0.0452,0.199,0,0.0965,0.716,120.074,202008,4,0
0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507,4,10
0.676,0.82,7,-5.217,1,0.0554,0.0493,0,0.615,0.618,152.028,199250,4,1
0.461,0.702,7,-8.204,1,0.404,0.327,0.00109,0.244,0.507,77.504,174091,4,7
0.538,0.318,7,-13.036,0,0.0417,0.88,7.28E-05,0.116,0.0897,144.988,181210,4,9
0.447,0.813,5,-2.126,0,0.254,0.0258,0,0.136,0.121,84.758,179724,4,6
0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,10
0.602,0.395,4,-4.749,1,0.027,0.113,4.34E-06,0.243,0.209,129.942,240782,4,10
0.906,0.351,7,-10.18,1,0.239,0.00591,0,0.109,0.315,143.891,200000,4,7
0.622,0.501,1,-4.33,1,0.21,0.00642,0,0.167,0.308,202.007,215798,4,6
0.769,0.744,9,-4.934,1,0.0887,0.0784,0.00112,0.0784,0.592,160.118,189000,4,2
0.462,0.99,1,-3.175,0,0.211,0.000103,0,0.374,0.204,137.061,220539,4,6
0.628,0.649,5,-10.171,0,0.202,0.00595,0,0.25,0.476,82.907,255181,4,0
0.725,0.668,5,-7.286,0,0.055,0.0932,2.33E-06,0.112,0.566,82.966,176787,4,0
0.598,0.295,1,-8.553,1,0.0276,0.735,0,0.107,0.314,87.025,225680,4,9
0.599,0.54,0,-7.442,1,0.129,0.32,8.93E-06,0.102,0.662,175.878,187876,4,2
0.779,0.435,2,-11,1,0.117,0.476,0,0.141,0.249,139.988,205714,4,9
0.627,0.198,10,-14.339,0,0.365,0.892,0,0.136,0.333,116.204,133883,5,9
0.325,0.895,5,-4.4,0,0.317,0.247,0,0.36,0.236,180.15,187866,4,6
0.711,0.838,11,-3.553,0,0.122,0.00607,0,0.0898,0.53,80.024,224770,4,3
0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41E-06,0.351,0.325,160.048,199758,4,10
0.608,0.664,11,-5.788,0,0.184,0.457,0,0.0795,0.432,81.978,258113,4,0
0.703,0.717,8,-6.035,0,0.23,0.0693,0,0.285,0.417,77.016,207243,4,0
0.641,0.524,7,-9.513,0,0.423,0.176,0,0.197,0.525,133.132,177424,4,7
0.58,0.672,1,-4.652,1,0.579,0.0927,0,0.157,0.181,158.041,182992,4,7
0.639,0.726,9,-3.764,1,0.324,0.0637,0,0.713,0.232,81.846,189055,4,1
0.584,0.658,1,-6.537,1,0.377,0.0906,0,0.0694,0.381,89.387,568130,4,6
0.626,0.776,10,-4.951,0,0.231,0.0736,0,0.217,0.468,97.934,194638,4,3
0.676,0.662,2,-5.485,1,0.0436,0.384,0.743,0.0663,0.967,169.968,203337,4,8
0.772,0.61,9,-6.175,0,0.206,0.239,0.000538,0.124,0.747,74.519,218018,4,3
0.797,0.625,8,-4.893,1,0.0518,0.084,0,0.222,0.883,145.008,143793,4,2
0.772,0.623,8,-6.275,1,0.0464,0.149,0,0.227,0.805,122.951,158429,4,2
0.871,0.749,6,-5.759,1,0.0968,0.362,0.00835,0.363,0.963,131.979,183896,4,2
0.533,0.79,6,-0.158,1,0.07,0.0782,0,0.168,0.752,148.327,111476,5,2
0.845,0.583,9,-5.948,0,0.0773,0.114,0.000536,0.1,0.842,149.941,200584,4,3
0.858,0.431,6,-11.51,0,0.214,0.0121,0.00708,0.116,0.416,102.969,228641,4,0
0.777,0.582,7,-6.435,1,0.0357,0.134,0.000752,0.336,0.925,138.98,147893,4,2
0.482,0.837,11,-3.696,1,0.0639,0.385,0.0216,0.132,0.0787,91.968,150620,4,10
0.819,0.735,10,-6.636,1,0.0345,0.14,7.35E-06,0.074,0.384,142.009,181001,4,10
0.732,0.678,1,-4.078,1,0.177,0.255,0,0.0638,0.92,166.019,153523,4,2
0.849,0.362,2,-8.585,1,0.41,0.526,1.63E-05,0.233,0.415,81.143,237157,4,7
0.5,0.743,2,-6.648,1,0.0373,0.307,2.68E-05,0.133,0.332,166.256,191827,4,6
0.752,0.712,4,-5.467,0,0.0474,0.256,0,0.136,0.588,139.999,207813,4,3
0.839,0.585,2,-7.738,1,0.153,0.478,0.00281,0.0435,0.89,89.821,181260,4,2
0.773,0.36,0,-9.722,1,0.0955,0.501,0.00409,0.0823,0.681,79.207,230677,4,9
0.678,0.392,0,-11.328,1,0.274,0.177,0.0045,0.0839,0.706,171.274,199640,4,7
0.557,0.614,1,-8.479,0,0.25,0.71,0,0.173,0.854,83.743,185114,4,9
0.62,0.829,5,-4.433,1,0.101,0.0934,0,0.111,0.636,152.279,257249,4,6
0.856,0.476,8,-8.462,1,0.506,0.0343,0,0.0706,0.481,144.136,108382,4,7
0.483,0.531,5,-5.14,0,0.0263,0.767,0.0261,0.199,0.67,142.084,196707,4,9
0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,229147,4,6
0.566,0.754,0,-6.959,1,0.0619,0.0396,0.000184,0.144,0.307,98.986,216970,4,10
0.722,0.481,1,-9.849,1,0.113,0.324,2.89E-06,0.0734,0.662,161.984,189916,4,10
0.766,0.632,7,-6.44,1,0.0301,0.211,3.54E-06,0.0634,0.77,111.059,193845,4,2
0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,208155,4,9
0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,212093,4,7
0.653,0.667,10,-6.764,0,0.0423,0.154,0,0.107,0.556,104.181,213869,4,0
0.67,0.585,6,-4.861,0,0.0354,0.107,1.11E-06,0.131,0.447,110.03,214802,4,0
0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,181279,4,2
0.718,0.781,11,-6.32,1,0.0637,0.0333,1.30E-06,0.0728,0.833,113.011,233752,4,2
0.762,0.433,5,-8.937,1,0.187,0.143,0,0.118,0.394,122.074,203145,4,10
0.854,0.571,10,-7.382,0,0.356,0.116,0,0.117,0.662,162.016,164605,4,7
0.619,0.45,7,-11.965,0,0.515,0.433,0,0.513,0.41,179.755,194000,4,7
0.802,0.389,6,-8.761,0,0.365,0.527,0.0032,0.25,0.833,92.643,151955,4,7
0.25,0.691,10,-7.497,1,0.0468,0.575,0,0.818,0.266,90.092,280580,4,1
0.43,0.916,4,-5.73,1,0.126,0.271,8.27E-06,0.968,0.407,158.927,305406,4,1
0.456,0.377,5,-9.951,1,0.0271,0.698,0,0.776,0.262,80.935,289076,4,1
0.362,0.402,6,-10.826,1,0.0501,0.866,5.10E-05,0.971,0.334,143.805,307936,3,4
0.445,0.539,4,-10.953,1,0.0722,0.775,0,0.925,0.283,118.224,279699,4,1
0.536,0.858,6,-4.616,1,0.0634,0.0999,0.000181,0.908,0.274,129.929,384100,4,1
0.289,0.819,6,-5.243,1,0.108,0.105,0,0.831,0.322,147.959,369534,4,1
0.446,0.767,1,-7.177,1,0.0693,0.186,0.000388,0.418,0.267,127.968,370430,4,6
0.343,0.333,8,-10.763,1,0.0349,0.877,0,0.918,0.342,99.414,173336,1,5
0.685,0.545,7,-6.189,1,0.061,0.173,1.44E-05,0.237,0.506,94.061,312360,4,10
0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,208653,4,0
0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,154998,4,3
0.68,0.842,10,-6.391,0,0.449,0.375,0,0.105,0.747,170.014,203969,4,7
0.911,0.811,11,-3.637,1,0.0509,0.00492,6.21E-06,0.209,0.97,119.054,168737,4,2
0.619,0.678,10,-4.539,1,0.404,0.11,0,0.0771,0.598,107.62,170000,3,7
0.799,0.547,6,-8.813,1,0.242,0.345,4.48E-06,0.111,0.37,102.014,178823,4,10
0.48,0.373,10,-9.297,1,0.0278,0.804,0.067,0.12,0.0376,114.078,207710,4,9
0.738,0.533,7,-7.617,1,0.0492,0.183,0.000252,0.115,0.262,132.008,207265,4,10
0.781,0.613,4,-5.582,0,0.0524,0.0399,0.00713,0.0976,0.613,80.53,132215,4,0
0.528,0.749,7,-7.571,1,0.0479,0.00488,9.60E-05,0.0949,0.729,163.944,163906,4,2
0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,178994,4,0
0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,169333,4,3
0.91,0.657,0,-8.489,0,0.235,0.0798,0,0.307,0.448,122.911,172099,4,7
0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46E-06,0.202,0.564,95.499,126444,4,2
0.497,0.757,11,-4.189,1,0.127,0.0449,0,0.119,0.507,169.902,205165,4,6
0.729,0.414,7,-6.138,0,0.0565,0.291,0,0.0793,0.565,85.729,232096,3,4
0.684,0.35,7,-9.399,0,0.0495,0.607,0,0.426,0.263,103.951,228602,4,9
0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,146523,4,2
0.822,0.66,1,-3.637,1,0.0819,0.111,0,0.143,0.802,113.956,265263,4,2
0.755,0.653,6,-8.525,0,0.0367,0.0434,5.19E-06,0.336,0.706,112.019,224625,4,3
0.476,0.722,0,-10.017,1,0.0646,0.598,0,0.184,0.909,92.966,119800,4,2
0.86,0.488,9,-6.431,1,0.461,0.0719,0,0.159,0.274,78.559,175110,4,7
0.667,0.472,7,-7.606,1,0.0303,0.124,0.13,0.115,0.315,87.941,266475,4,10
0.672,0.826,6,-7.393,0,0.0604,0.0731,0.000625,0.06,0.956,145.02,231706,4,3
0.751,0.678,1,-5.956,0,0.357,0.189,0,0.51,0.782,154.896,126859,4,7
0.703,0.555,8,-8.199,1,0.382,0.0382,0,0.246,0.702,177.205,178949,4,7
0.866,0.514,4,-8.697,1,0.293,0.0251,0,0.0682,0.391,119.85,160056,4,7
0.892,0.458,11,-9.37,1,0.4,0.00399,0,0.209,0.511,139.952,154315,4,7
0.81,0.551,6,-8.671,0,0.306,0.218,0,0.112,0.79,138.997,183209,4,7
0.605,0.663,7,-5.396,1,0.168,0.671,0.0108,0.159,0.75,183.361,127826,4,2
0.83,0.598,0,-6.312,1,0.0627,0.821,0,0.0897,0.415,122.974,193171,4,9
0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,307307,4,0
0.778,0.598,2,-7.626,1,0.0423,0.0718,0.0211,0.122,0.874,141.965,244979,4,2
0.661,0.643,0,-7.655,1,0.0319,0.168,0.0034,0.0966,0.36,148.994,231701,4,10
0.61,0.918,10,-4.288,1,0.0438,0.0342,0.00214,0.127,0.446,142.978,213610,4,6
0.824,0.545,1,-6.062,1,0.0708,0.269,0,0.0928,0.827,122.999,231898,4,2
